56144	PCDHA4
56145	PCDHA3
92421	CHMP4C
2535	FZD2
2534	FYN
2537	IFI6
2531	FVT1
2530	FUT8
2533	FYB
2532	Duffy antigen system
253943	YTHDF3
4208	MEF2C
4209	MEF2D
5738	PTGFRN
5737	Prostaglandin F receptor
4207	MEF2B
23131	GPATCH8
5732	Prostaglandin E2 receptor
4204	MECP2
4205	Myocyte-specific enhancer factor 2A
5731	EP1 receptor
219484	OR5M8
5734	EP4 receptor
5733	Prostaglandin E receptor 3
219482	OR5M3
402135	OR5K2
219487	OR5M11
56244	BTNL2
5739	Prostacyclin receptor
7060	THBS4
7064	THOP1
79339	OR51B4
4212	MEIS2
23136	EPB41L3
7068	Thyroid hormone receptor beta
4211	MEIS1
7067	Thyroid hormone receptor alpha
5740	Prostacyclin synthase
7066	Thrombopoietin
4210	MEFV
23133	PHF8
5741	Parathyroid hormone
23139	MAST2
23137	SMC5
7069	THRSP
4217	ASK1
4218	RAB8A
5747	PTK2
5746	Parathyroid hormone 2 receptor
5745	Parathyroid hormone 1 receptor
92359	CRB3
4214	MAP3K1
5744	Parathyroid hormone-related protein
219493	OR5AR1
4215	MAP3K3
5743	PTGS2
5742	PTGS1
4216	MAP3K4
113026	PLCD3
7071	KLF10
79324	OR51G1
7070	CD90
7073	TIAL1
7074	T-cell lymphoma invasion and metastasis-inducing protein 1
4221	MEN1
7077	TIMP2
7076	TIMP1
23122	CLASP2
7079	TIMP4
4223	MEOX2
4222	MEOX1
7078	TIMP3
23126	POGZ
167838	TXLNB
23129	PLXND1
5754	PTK7
5753	PTK6
5756	TWF1
4224	MEP1A
4225	MEP1B
5757	Thymosin α1
81559	TRIM11
7042	TGF beta 2
7041	TGFB1I1
81565	NDEL1
7040	TGF beta 1
81562	LMAN2L
81563	C1orf21 (gene)
81567	TXNDC5
23119	HIC2
23118	MAP3K7IP2
7049	TGFBR3
7048	TGF beta receptor 2
7047	TGM4
4234	METTL1
7046	TGF beta receptor 1
23114	NFASC
23113	PARC (gene)
7045	TGFBI
4233	C-Met
23112	TNRC6B
4232	MEST (gene)
5763	PTMS (gene)
7043	Transforming growth factor, beta 3
23111	SPG20
4236	MFAP1
2444	Fyn-related kinase
4237	MFAP2
92335	LYK5
253959	GARNL1
5764	Pleiotrophin
5768	QSOX1
 5122	Proprotein convertase 1
81573	ANKRD13C
7051	Keratinocyte transglutaminase
7050	Homeobox protein TGIF1
7053	TGM3
7052	Tissue transglutaminase
81579	PLA2G12A
79345	OR51B2
7059	THBS3
5770	PTPN1
7058	THBS2
4241	Melanotransferrin
4240	MFGE8
54674	LRRN3
81570	CLPB
7054	Tyrosine hydroxylase
4242	MFNG
5774	PTPN3
54677	CROT (gene)
4245	MGAT1
5771	PTPN2
7057	Thrombospondin 1
7056	Thrombomodulin
56203	LMOD3
253980	KCTD13
64151	NCAPG
23172	KIAA0157
4249	MGAT5
23176	SEPT8
4248	MGAT3
23175	LPIN1
4247	MGAT2
23173	METAP1
2475	Mammalian target of rapamycin
4246	Mammaglobin-B
4255	O-6-methylguanine-DNA methyltransferase
4256	Matrix gla protein
23177	CEP68
4253	CTAGE5
54664	TMEM106B
2483	FRG1
4254	Stem cell factor
23178	PASK
4250	Mammaglobin-A
440138	ALG11
5708	PSMD2
5709	PSMD3
5706	PSMC6
5707	PSMD1
5704	PSMC4
5705	PSMC5
23161	SNX13
5702	PSMC3
4258	MGST2
5700	PSMC1
23163	GGA3
5701	PSMC2
23162	MAPK8IP3
4257	Microsomal glutathione S-transferase 1
23165	NUP205
4259	MGST3
23164	M-RIP
23166	STAB1
4267	CD99
4261	CIITA
54657	UGT1A4
54658	UDP glucuronosyltransferase 1 family, polypeptide A1
54659	UGT1A3
5717	PSMD11
5718	PSMD12
64170	CARD9
5719	PSMD13
23154	NCDN
5710	PSMD4
23152	CIC (gene)
5711	PSMD5
5713	PSMD7
5714	PSMD8
5715	PSMD9
5716	PSMD10
4277	MICB
23157	SEPT6
7089	TLE2
23158	TBC1D9
23155	CLCC1
7087	ICAM5
7088	TLE1
4276	MHC class I polypeptide-related sequence A
79317	OR4K5
7083	Thymidine kinase 1
7082	Tight junction protein 1
79310	OR5H2
7080	NK2 homeobox 1
5728	PTEN (gene)
5729	Prostaglandin D2 receptor
64180	DPEP3
5723	PSPH
5720	PSME1
5721	PSME2
2488	FSHB
23142	DCUN1D4
5726	TAS2R38
5727	PTCH1
5724	Platelet-activating factor receptor
5725	PTBP1
4282	Macrophage migration inhibitory factor
4283	CXCL9
4284	MIP (gene)
2491	CENPI
2492	FSH-receptor
5730	Prostaglandin D2 synthase
7098	TLR 3
4286	Microphthalmia-associated transcription factor
2494	Liver receptor homolog-1
7099	TLR 4
4287	Ataxin 3
23145	SSPO
4288	Ki-67 (protein)
2495	FTH1
4289	MKLN1
7094	TLN1
7095	TLOC1
7096	TLR 1
7097	TLR 2
7090	TLE3
7091	TLE4
7092	TLL1
4281	MID1
7093	TLL2
8531	CSDA (genetics)
8530	CST7 (gene)
84930	MASTL
64112	MOAP1
8533	COP9 signalosome complex subunit 3
8532	CPZ (gene)
64114	TMBIM1
8534	CHST1
64115	C10orf54
1395	Corticotropin releasing hormone receptor 2
1396	CRIP1
1393	CRHBP
1394	Corticotropin releasing hormone receptor 1
1392	Corticotropin-releasing hormone
1390	CAMP responsive element modulator
1388	CREBL1
1387	CREB-binding protein
1386	Activating transcription factor 2
8525	DGKZ
134864	TAAR1
8527	DGKD
8528	DDO (gene)
8529	CYP4F2
134860	TAAR9
8542	APOL1
64121	RRAGC
64122	FN3K
8546	AP3B1
8545	CGGBP1
64123	ELTD1
8544	PIR (gene)
8543	LMO4
1382	CRABP2
64129	TINAGL1
64127	NOD2
1384	CRAT (gene)
1385	CREB1
144501	KRT80
1380	Complement receptor 2
1381	CRABP1
51816	CECR1
1376	Carnitine palmitoyltransferase II
1378	Complement receptor 1
8539	API5
8536	CAMK1
84936	ZFYVE19
8537	BCAS1
84937	ZNRF1
8555	CDC14B
64135	IFIH1
8554	PIAS1
8557	Telethonin
8556	CDC14A
84912	SLC35B4
64137	ABCG4
64130	LIN7B
8550	MAPKAPK5
64131	XYLT1
8553	BHLHB2
64132	XYLT2
23199	KIAA0182
23196	FAM120A
23198	PSME4
51808	RNUXA
23191	CYFIP1
51807	TUBA8
23192	ATG4B
51806	CALML5
23193	GANAB
23194	FBXL7
51804	SIX4
84908	FAM136A
23190	UBXD2
8547	FCN3
8548	BLZF1
8549	LGR5
8568	RRP1
8567	MADD (gene)
8566	PDXK
64145	ZFYVE20
8565	YARS
64146	PDF (gene)
8564	KMO (gene)
8563	THOC5
147138	TMC8
151648	SGOL1
23189	ANKRD15
23186	RCOR1
1398	CRK (gene)
1397	CRIP2
23187	PHLDB1
23184	MESDC2
1399	CRKL
23181	DIP2A
84916	CIRH1A
8558	Cyclin-dependent kinase 10
1352	COX10
7021	TFAP2B
5784	PTPN14
7022	TFAP2C
5783	PTPN13
7023	TFAP4
1350	COX7C
7024	TFCP2
5782	PTPN12
5781	PTPN11
7025	COUP-TFI
7026	COUP-TFII
5780	PTPN9
8570	KHSRP
7027	TFDP1
8572	PDLIM4
8573	CASK
8574	AKR7A2
8575	PRKRA
8576	STK16
7020	TFAP2A
57337	SENP7
8569	MKNK1
90167	FRMD7
57338	JPH3
57332	CBX8
7019	TFAM
7018	Transferrin
1349	COX7B
1346	COX7A1
1347	COX7A2
5777	PTPN6
5778	PTPN7
1345	COX6C
5775	PTPN4
5794	PTPRH
5793	PTPRG
7035	Tissue factor pathway inhibitor
5796	PTPRK
7032	Trefoil factor 2
5795	PTPRJ
7033	Trefoil factor 3
1340	COX6B1
7038	Thyroglobulin
5790	PTPRCAP
7039	TGF alpha
7036	TFR2
5792	PTPRF
7037	TFRC
5791	PTPRE
7030	TFE3
441670	OR4M1
7031	Trefoil factor 1
1337	COX6A1
7029	TFDP2
441669	OR4Q3
5786	PTPRA
5787	PTPRB
5788	PTPRC
5789	PTPRD
8590	OR6A2
7003	TEAD1
1370	CPN2
7004	TEAD4
7005	TEAD3
7006	TEC (gene)
7001	Peroxiredoxin 2
1371	Coproporphyrinogen III oxidase
5799	PTPRN2
1366	CLDN7
5797	PTPRM
1364	CLDN4
5798	PTPRN
1365	CLDN3
1368	CPM (gene)
147179	WIPF2
1369	CPN1
7016	TESK1
7014	TERF2
7015	Telomerase reverse transcriptase
64109	CRLF2
4200	ME2
1361	Carboxypeptidase B2
7012	Telomerase RNA component
7013	TERF1
1363	Carboxypeptidase E
7010	TEK tyrosine kinase
64106	Neuropeptide FF receptor 1
1362	CPD (gene)
7011	TEP1
64105	CENPK
64102	TNMD
64101	LRRC4
121278	TPH2
1355	COX15
121275	OR10AD1
1356	Ceruloplasmin
1357	Carboxypeptidase A1
1358	Carboxypeptidase A2
7009	TEGT
7008	TEF (gene)
1359	CPA3
7007	TECTA
29121	CLEC2D
805	CALM2
90134	KCNH7
29124	LGALS13
29127	RACGAP1
800	Caldesmon
1318	SLC31A2
1317	SLC31A1
801	Calmodulin 1
29126	PD-L1
1316	KLF6
1315	COPB1
1314	COPA (gene)
1312	Catechol-O-methyl transferase
1311	Cartilage oligomeric matrix protein
1310	Collagen, type XIX, alpha 1
256471	MFSD8
80833	APOL3
80834	TAS1R2
80835	TAS1R1
29128	UHRF1
8601	RGS20
8600	RANKL
1329	COX5B
1325	Cortistatin (neuropeptide)
1327	COX4I1
80830	APOL6
1326	MAP3K8
80829	ZFP91
80824	DUSP16
84991	RBM17
824	CAPN2
825	CAPN3
822	CAPG
823	CAPN1
57369	GJA9
828	CAPS (gene)
829	Capping protein (actin filament) muscle Z-line, alpha 1
826	CAPNS1
170572	HTR3C
441509	GLRA4
820	Cathelicidin
821	Calnexin
819	CAMLG
811	Calreticulin
1307	Collagen, type XVI, alpha 1
1306	Collagen, type XV, alpha 1
57379	AICDA
813	CALU (gene)
1308	Collagen, type XVII, alpha 1
814	CAMK4
815	CAMK2A
816	CAMK2B
817	CAMK2D
818	CAMK2G
1301	Collagen, type XI, alpha 1
1300	Collagen, type X, alpha 1
80854	SETD7
1303	Collagen, type XII, alpha 1
1302	COL11A2 (gene)
80852	GRIP2
1305	Collagen, type XIII, alpha 1
170589	GPHA2
810	CALML3
808	CALM3
843	Caspase 10
842	Caspase-9
841	Caspase 8
840	Caspase 7
84959	STS-1 (gene)
84958	SYTL1
8635	RNASET2
8638	OASL
8637	EIF4EBP3
847	Catalase
846	Calcium-sensing receptor
8639	AOC3
84962	JUB (gene)
8642	DCHS1
57380	MRS2L
8644	AKR1C3
84967	LSM10
57381	RHOJ
8645	KCNK5
830	CAPZA2
832	CAPZB
831	Calpastatin
8626	TP63
8625	RFXANK
839	Caspase 6
8624	DSCR2
834	Caspase 1
836	Caspase 3
835	Caspase 2
90102	PHLDB2
8630	HSD17B6
84951	TNS4
8633	UNC5C
84957	RELT
8631	SKAP1
861	RUNX1
860	RUNX2
865	CBFB
864	RUNX3
863	CBFA2T3
862	RUNX1T1
8618	CADPS
29102	RNASEN
868	CBLB
867	CBL (gene)
81704	Dock8
866	SERPINA6
8614	STC2
81706	PPP1R14C
8613	PPAP2B
8615	USO1
8620	NPFF
8621	CDC2L5
8622	PDE8B
8623	ASMTL
29107	NXT1
29106	SCG3
29109	FHOD1
29108	PYCARD
84986	ARHGAP19
340205	TREML1
80818	ZNF436
8609	KLF7
29116	MYLIP
8607	RuvB-like 1
858	Caveolin 2
857	Caveolin 1
29114	TAGLN3
8605	PLA2G4C
859	Caveolin 3
8604	SLC25A12
29110	TANK-binding kinase 1
8611	PPAP2A
8612	Phosphatidic acid phosphatase 2c
29117	BRD7
83871	RAB34
83872	HMCN1
83873	GPR61
282991	BLOC1S2
83874	TBC1D10A
54716	SLC6A20
54715	RBFOX1
54714	Cyclic nucleotide gated channel beta 3
83879	CDCA7
889	KRIT1
54708	MARCH5
885	Cholecystokinin
886	Cholecystokinin A receptor
887	Cholecystokinin B receptor
883	CCBL1
4199	ME1
4194	MDM4
83860	TAF3
4191	Malate dehydrogenase 2
54726	OTUD4
4193	Mdm2
83861	RSPH3
4192	Midkine
875	Cystathionine beta synthase
873	CBR1
874	CBR3
871	Heat shock protein 47
4185	ADAM11
4184	SMCP
4189	DNAJB9
4188	MDFI
54739	XAF1
54737	MPHOSPH8
4173	MCM4
4172	MCM3
4175	MCM6
4174	MCM5
890	Cyclin A2
4176	MCM7
4179	CD46
4171	MCM2
4170	MCL1
122616	C14orf79
899	CCNF
894	Cyclin D2
891	Cyclin B1
892	CCNC (gene)
898	Cyclin E1
896	Cyclin D3
56252	YLPM1
56259	CTNNBL1
56254	RNF20
56255	TMX4
150681	OR6B3
56262	LRRC8A
150684	COMMD1
92304	SCGB3A1
56265	CPXM1
145957	NRG4
81794	ADAMTS10
56270	WDR45L
81793	TLR10
79368	FCRL2
79365	BHLHB3
81797	OR12D3
81792	ADAMTS12
54700	RRN3
54704	Pyruvate dehydrogenase phosphatase
81788	NUAK2
259197	NCR3
375611	Prestin
80895	ILKAP
56287	GKN1
56288	PARD3
79370	BCL2L14
79473	OR52N1
56342	PPAN
64094	SMOC2
222611	GPR111
64091	POPDC2
64090	GAL3ST2
2334	AFF2
2335	Fibronectin
4103	MAGEA4
2332	FMR1
5635	PRPSAP1
2339	FNTA
4108	MAGEA9
51778	MYOZ2
7169	TPM2
7168	TPM1
2342	FNTB
4113	MAGEB2
7167	TPI1
7166	TPH1
7165	TPD52L2
5641	LGMN
51776	ZAK
286365	OR13D1
4111	MAGEA12
7164	TPD52L1
4110	MAGEA11
7163	TPD52
7162	TPBG
7161	P73
51773	RSF1
81689	ISCA1
64098	PARVG
2329	FMO4
83903	GSG2
2321	FLT1
2322	CD135
4116	MAGOH
2323	FLT3LG
5644	Trypsin 1
4117	MAK (gene)
2324	FLT4
56339	METTL3
4118	MAL (gene)
2326	Flavin containing monooxygenase 1
5649	Reelin
5648	MASP1 (protein)
2327	FMO2
2328	Flavin containing monooxygenase 3
7179	TPTE
51765	RP6-213H19.1
5652	PRSS8
54796	BNC2
54795	TRPM4
5653	KLK6
4121	MAN1A1
81691	LOC81691
2331	FMOD (gene)
5650	KLK7
7178	TPT1
4124	MAN2A1
51763	SKIP
54798	DCHS2
2330	FMO5
7177	TPSAB1
152815	THAP6
51764	GNG13
81693	Amnionless
7172	Thiopurine methyltransferase
7171	TPM4
51762	RAB8B
81696	OR5V1
7174	Tripeptidyl peptidase II
81697	OR2B2
79465	ULBP3
7170	Tropomyosin 3
64072	CDH23
2318	FLNC (gene)
2319	FLOT2
2316	FLNA
2317	FLNB
2314	FLII
5617	Prolactin
2315	MLANA
5616	PRKY
5611	DNAJC3
2313	FLI1
5610	Protein kinase R
23011	RAB21
5612	PRKRIR
7189	TRAF6
7188	TRAF5
23013	SPEN
7187	TRAF3
7186	TRAF2
23012	STK38L
144455	E2F7
23019	CNOT1
23016	Exosome component 7
7181	Testicular receptor 2
7180	CRISP2
7185	TRAF1
7184	HSP90B1
7182	Testicular receptor 4
2308	FOXO1
2309	FOXO3
5629	PROX1
79441	HAUS3
2303	FOXC2
2304	FOXE1
5627	Protein S
2305	FOXM1
5626	PROP1
5625	Proline oxidase
5624	Protein C
2301	FOXE3
5621	PRNP
4100	MAGEA1
23002	DAAM1
23001	WDFY3
4102	MAGEA3
4101	MAGEA2
51780	JMJD1B
83930	STARD3NL
260293	CYP4X1
79444	BIRC7
83933	HDAC10
83931	STK40
83932	C1orf124
4149	MAX (gene)
23032	USP33
4148	MATN3
4147	MATN2
23030	JMJD2B
83939	EIF2A
56300	IL1F9
56301	SLC7A10
56302	TRPV5
54766	BTG4
4152	MBD1
54760	PCSK4
4153	Mannan-binding lectin
4150	MAZ (gene)
4151	Myoglobin
4157	Melanocortin 1 receptor
23037	PDZD2
4154	MBNL1
4155	Myelin basic protein
23035	PHLPPL
23020	ASCC3L1
5601	Mitogen-activated protein kinase 9
4159	Melanocortin 3 receptor
4158	ACTH receptor
5602	MAPK10
23022	Palladin
5600	MAPK11
5605	MAP2K2
5606	MAP2K3
5604	MAP2K1
5609	MAP2K7
64061	TSPYL2
5607	MAP2K5
64062	RBM26
5608	MAP2K6
64063	PRSS22
64065	PERP
4160	Melanocortin 4 receptor
64066	MMP27
4161	Melanocortin 5 receptor
4162	CD146
4163	MCC (gene)
144402	CPNE8
23029	RBM34
54751	FBLIM1
4166	CHST6
23024	PDZRN3
4168	MCF2
23051	ZHX3
2359	Formyl peptide receptor 3
4129	Monoamine oxidase B
2358	Formyl peptide receptor 2
4128	Monoamine oxidase A
2357	Formyl peptide receptor 1
2356	FPGS
23054	NCOA6
2355	FOSL2
4126	Beta-mannosidase
2354	FOSB
83959	SLC4A11
4134	MAP4
200315	APOBEC3A
4135	MAP6
200316	APOBEC3F
4133	MAP2
23057	NMNAT2
4130	MAP1A
4131	MAP1B
54780	NSMCE4A
259230	SGMS1
2348	Folate receptor 1
4137	Tau protein
286362	OR13C9
23041	MON2
1298	COL9A2
4139	MARK1
2346	Glutamate carboxypeptidase II
1299	COL9A3
23043	TNIK
79400	NOX5
54778	RNF111
2350	FOLR2
285220	EPHA6
4145	Megakaryocyte-associated tyrosine kinase
23047	PDS5B
23048	FNBP1
2353	C-Fos
4146	MATN1
23049	SMG1 (gene)
4140	MARK3
4141	MARS (gene)
4142	MAS1
1292	COL6A2
1293	COL6A3
1290	COL5A2
1291	Collagen, type VI, alpha 1
1296	COL8A2
1297	Collagen, type IX, alpha 1
1294	Collagen, type VII, alpha 1
1295	Collagen, type VIII, alpha 1
8676	STX11
8675	STX16
155435	RBM33
8678	BECN1
8677	STX10
8672	EIF4G3
8671	SLC4A4
8674	VAMP4
8673	Vesicle-associated membrane protein 8
8668	EIF3I
148738	Hemojuvelin
8669	EIF3J
23075	SWAP70
1289	Collagen, type V, alpha 1
1288	COL4A6
23076	RRP1B
23077	MYCBP2
1287	COL4A5
23071	ERP44
8681	PLA2G4B
1281	Collagen, type III, alpha 1
1282	Collagen, type IV, alpha 1
1284	COL4A2
1285	Collagen alpha-3(IV) chain
285242	HTR3E
1286	COL4A4
8689	KRT36
8685	MARCO
8683	SFRS9
8682	PEA15
1277	Collagen, type I, alpha 1
134957	STXBP5
23063	WAPAL
23064	SETX
1278	COL1A2
23062	GGA2
51710	ZNF44
7101	TLX
1272	CNTN1
7100	TLR 5
1270	Ciliary neurotrophic factor
7103	TSPAN8
170506	DHX36
51714	SELT
7102	TSPAN7
51715	RAB23
7105	TSPAN6
8650	NUMB (gene)
8651	Suppressor of cytokine signaling 1
8654	CGMP-specific phosphodiesterase type 5
8653	DDX3Y
8655	DYNLL1
8647	ABCB11
8648	Nuclear receptor coactivator 1
8649	MAP2K1IP1
57410	SCYL1
23090	ZNF423
23091	ZC3H13
57412	AS3MT
23092	ARHGAP26
51706	CYB5R1
23095	KIF1B
1269	Cannabinoid receptor type 2
51705	EMCN
1268	Cannabinoid receptor type 1
23096	IQSEC2
1267	2',3'-Cyclic-nucleotide 3'-phosphodiesterase
5699	PSMB10
5698	PSMB9
1261	Cyclic nucleotide-gated channel alpha 3
7112	Thymopoietin
7111	TMOD1
1262	Cyclic nucleotide-gated channel alpha 4
64006	ERVK6
2395	Frataxin
1263	PLK3
7110	TMF1
23089	PEG10
51700	CYB5R2
51701	NLK
51702	PADI3
51703	ACSL5
7114	Thymosin beta-4
7113	TMPRSS2
51704	GPRC5B
1260	Cyclic nucleotide-gated channel alpha 2
8663	EIF3C
8662	EIF3B
8661	EIF3A
8660	IRS2
8667	EIF3H
8666	EIF3G
64002	PCGEM1
8665	EIF3F
8664	EIF3D
8659	Aldehyde dehydrogenase 4 family, member A1
57404	CYP20A1
57403	RAB22A
8658	TNKS
1259	Cyclic nucleotide-gated channel alpha 1
90070	Lacritin
7108	TM7SF2
1258	CNGB1
7109	TMEM1
7106	TSPAN4
23081	JMJD2C
23082	PPRC1
23085	ERC1
23086	EXPH5
7124	Tumor necrosis factor-alpha
5682	Proteasome (prosome, macropain) subunit, alpha 1
7125	TNNC2
5681	PSKH1
7126	TNFAIP1
51735	RAPGEF6
51734	SEPX1
5686	PSMA5
51733	UPB1
5685	PSMA4
5684	PSMA3
7122	CLDN5
7123	CLEC3B
5683	PSMA2
5678	PSG9
1244	Multidrug resistance-associated protein 2
51729	WBP11
51727	CMPK
51728	POLR3K
197131	UBR1
7130	TSG-6
340267	COL28A1
155465	AGR3
7137	TNNI3
5691	PSMB3
7138	TNNT1
5690	PSMB2
51726	DNAJB11
5693	PSMB5
7135	TNNI1
7136	TNNI2
5692	PSMB4
353020	HCG4P11
1240	CMKLR1
5695	PSMB7
51720	UIMC1
7133	TNFRSF1B
5694	PSMB6
7134	Troponin C type 1
5697	Peptide YY
7132	TNFRSF1A
1241	Leukotriene B4 receptor
5696	PSMB8
1232	CCR3 (gene)
5687	PSMA6
1233	CCR4
5688	PSMA7
5689	PSMB1
1234	CCR5
1235	C-C chemokine receptor type 6
1236	C-C chemokine receptor type 7
1237	CCR8 (gene)
1238	CCBP2
7128	TNFAIP3
51719	CAB39
340273	ABCB5
57451	ODZ2
8697	CDC23
8698	S1PR4
440097	DBX2
7140	TNNT3
7141	TNP1
1231	CCR2
5664	PSEN2
7142	TNP2
51755	CRKRS
1230	CCR1
5663	PSEN1
51754	C9orf127
7143	Tenascin-R
121130	OR10P1
51752	ARTS-1
7145	TNS1
5660	Prosaposin
51759	C9orf78
7148	Tenascin X
8692	HYAL2
7139	TNNT2
5657	Proteinase 3
5654	HTRA1
5655	KLK10
57459	GATAD2B
121129	OR2AP1
7150	TOP1
5673	PSG5
7155	TOP2B
51742	ARID4B
7156	TOP3A
51741	WWOX
5672	PSG4
7153	TOP2A
51744	CD244
5675	PSG6
7159	TP53BP2
5671	PSG3
7157	P53
51747	CROP (gene)
7158	TP53BP1
5670	PSG2
5669	PSG1 (gene)
51738	Ghrelin
1215	CMA1
1213	CLTC
904	Cyclin T1
57448	BIRC6
57447	NDRG2
905	Cyclin T2
900	CCNG1
902	Cyclin H
901	CCNG2
8741	TNFSF13
8742	TNFSF12
8743	TRAIL
8740	TNFSF14
8739	HRK (gene)
79087	ALG12
8738	CRADD
79089	TMUB2
79083	Melanophilin
8735	MYH13
8737	RIPK1
79084	WD repeat-containing protein 77
8736	MYOM1
387775	SLC22A10
256764	WDR72
8732	RNGTT
8733	GPAA1
8731	RNMT
55959	SULF2
8729	GBF1
8728	ADAM19
8727	CTNNAL1
8726	EED
79096	C11orf49
8725	C19orf2
8724	SNX3
8723	SNX4
79092	CARD14
55920	RCC2
166647	GPR125
8760	CDS2
8761	PABPC4
8763	CD164
8764	TNFRSF14
55922	NKRF (gene)
8766	RAB11A
729	Complement component 6
728	C5a receptor
727	Complement component 5
726	CAPN5
720	C4A
55937	APOM
8751	ADAM15
8754	ADAM9
128674	Prokineticin receptor 2
717	Complement component 2
716	C1S
719	C3a receptor
718	Complement component 3
8745	ADAM23
55929	DMAP1
712	C1QA
715	C1R (gene)
8749	ADAM18
710	C1-inhibitor
55901	THSD1
55902	ACSS2
255061	TAC4
55906	KIAA1166
57486	NLN (gene)
701	BUB1B
57488	FAM62B
165140	Oxoeicosanoid receptor 1
708	C1QBP
705	BYSL
706	Translocator protein
57492	ARID1B
55914	Erbin (protein)
57496	MKL2
340596	LHFPL1
55915	LANCL2
55917	CTTNBP2NL
121441	NEDD1
55907	CMAS (gene)
55909	BIN3
57498	KIDINS220
8722	Cathepsin F
8721	EDF1
83591	THAP2
347240	KIF24
83596	BCL2L12
83593	RASSF5
83594	NUDT12
57468	Chloride potassium symporter 5
8714	ABCC3
8715	NOL4
8717	TRADD
8718	TNFRSF25
57472	CNOT6
8710	SERPINB7
60312	AFAP1
1204	CLNS1B
1203	CLN5
1200	Tripeptidyl peptidase I
20293	CCL12
1201	CLN3
8703	B4GALT3
8704	B4GALT2
8701	DNAH11
8702	B4GALT4
1208	Colipase
1207	CLNS1A
8705	B3GALT4
8706	B3GALNT1
387748	OR56B1
1209	Cleft lip and palate transmembrane protein 1
79001	VKORC1
54809	SAMD9
114822	RHPN1
54808	DYM
2747	GLUD2
114821	ZNF452
2742	GLRA2
2741	Glycine receptor, alpha 1
2740	Glucagon-like peptide 1 receptor
2746	Glutamate dehydrogenase 1
2745	GLRX
114826	SMYD4
2743	GLRB
23446	SLC44A1
54812	AFTPH
79009	DDX50
54810	GIPC2
54816	SUHW4
60386	SLC25A19
79003	MIS12
114814	GNRHR2
343170	OR5AY1
343171	OR2W3
2751	GLUDP5
23451	SF3B1
23450	SF3B3
158131	OR1Q1
23457	ABCB9
255252	LRRC57
23452	ANGPTL2
54820	NDE1
2760	GM2A
60370	AVPI1
54822	TRPM7
343169	OR6F1
79019	CENPM
54825	PCLKC
54828	BCAS3
9801	MRPL19
9802	DAZAP2
9804	TOMM20
9805	SCRN1
9806	SPOCK2
387715	ARMS2
9807	IHPK1
133584	Pikachurin
114805	GALNT13
2768	GNA12
2767	GNA11
2762	GMDS (gene)
23421	ITGB3BP
2770	GNAI1
2771	GNAI2
259289	TAS2R43
23420	NOMO1
83550	GPR101
259286	TAS2R40
23426	GRIP1 (gene)
259287	TAS2R41
83552	MFRP
83551	TAAR8
259285	TAS2R39
23424	TDRD7
79026	AHNAK
23429	RYBP
79027	ZNF655
23428	SLC7A8
9810	RNF40
799	Calcitonin receptor
2776	GNAQ
2779	GNAT1
796	Calcitonin
2778	GNAS complex locus
795	S100G
2773	GNAI3
794	Calretinin
2775	GNAO1
2774	GNAL
23430	TPSD1
23431	AP4E1
2780	GNAT2
23432	GPR161
2781	GNAZ
23433	RHOQ
2782	GNB1
259295	TAS2R20
83540	NUF2
23435	TARDBP
259296	TAS2R50
23436	CELA3B
259291	TAS2R45
23438	HARS2
259292	TAS2R46
83544	DNAL1
259293	TAS2R30
83543	C9orf58
54806	AHI1
259294	TAS2R19
83548	COG3
54801	FAM29A
83547	RILP (gene)
259290	TAS2R31
54802	TRIT1
781	CACNA2D1
782	CACNB1
783	CACNB2
784	CACNB3
785	CACNB4
2701	GJA4
2702	GJA5
786	CACNG1
2700	GJA3
2705	GJB1
2706	GJB2
2703	GJA8
79042	TSEN34
9829	DNAJC6
9826	ARHGEF11
2707	GJB3
9825	SPATA2
346171	ZFP57
54856	GON4L
9833	MELK
83538	TTC25
23409	SIRT4
23408	SIRT5
79048	SECISBP2
23406	COTL1
79047	KCTD15
23405	DICER1
54858	PGPEP1
23404	Exosome component 2
130497	OSR1
23401	FRAT2
23400	ATP13A2
780	DDR1
259266	ASPM (gene)
773	Cav2.1
770	CA11
771	CA12
776	Cav1.3
777	R-type calcium channel
774	N-type calcium channel
775	Cav1.2
79053	ALG8
79054	TRPM8
9818	NUPL1
778	Cav1.4
9817	KEAP1
779	Cav1.1
2717	Alpha-galactosidase
9815	GIT2
2719	Glypican 3
9821	RB1CC1
9820	CUL7
79058	ASPSCR1
54869	EPS8L1
23416	KCNH3
23418	CRB1
23413	Neuronal calcium sensor-1
23415	KCNH4
23414	ZFPM2
54862	CC2D1A
54861	SNRK
23411	Sirtuin 1
23410	SIRT3
765	Carbonic anhydrase VI
766	CA7
2720	GLB1
760	Carbonic anhydrase II
761	Carbonic anhydrase III, muscle specific
219670	Enkurin
762	Carbonic anhydrase 4
9846	GAB2
2729	GCLC
767	CA8
768	Carbonic anhydrase 9
54829	Asporin
79065	ATG9A
54838	C10orf26
79068	FTO gene
9855	FARP2
54831	BEST2
754	PTTG1IP
2733	GLE1L
2734	GLG1
752	FMNL1
2735	GLI1
259249	MRGPRX1
2730	GCLM
2731	Glycine dehydrogenase (decarboxylating)
9837	GINS1
9836	LCMT2
79075	DCC1
2736	GLI2
2737	GLI3
759	CA1 (gene)
79077	XTP3-transactivated gene A protein
9839	ZEB2
